"Outbound Time Stamp 2021-12-02T02:00:00-05:00 Inbound Last Received Time Stamp 2021-12-01T21:06:01-05:00 Inbound Last Changed Time Stamp 2021-12-01T21:06:01-05:00 Environment Name PROD Total Count 612206"
"SP","ATA","AID","BPOA","EPOA","A","MAIN","SUB","Admin Bureau","GWA TAS","GWA TAS Name","Agency Name","BETC","BETC Name","Effective Date","Suspend Date","IsCredit","Adj BETC","STAR TAS","STAR Dept Reg","STAR Dept Xfer","STAR Main Acct","Txn Type","Acct Type","Acct Type Description","Fund Type","Fund Type Description"
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","DISSUBAJ","Adjustment to Subsidy Payment from Program to Financing Account, Credit Reform","2021-10-01","","1","","00220100","00","","0100","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","JRCR","Appropriation - Other Joint Resolution/Continuing Resolution","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RAPPRC","Reappropriation","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RAPPRD","Reappropriation","2021-10-01","","0","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","READXFRC","Repayable Advance Transfer, Increase","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","READXFRD","Repayable Advance Transfer, Decrease","2021-10-01","","0","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RS","Appropriation - Other Rescission(s)","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSADV","Rescission of Appropriation - Definite - Advance","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSAP","Rescission of Appropriation - Definite - Regular","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSIND","Rescission of Appropriation - Indefinite - Regular","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSINDADV","Rescission of Appropriation - Indefinite - Advance","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSUBADV","Rescission of Unobligated Balances  - Definite - Advance","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","RSUBAP","Rescission of Unobligated Balances  - Definite - Regular","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","SW","Surplus, Unavailable for Restoration","2021-10-01","","0","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","SWYE","Surplus, Year End Closing Cancellation of Expired Account Balances","2021-10-01","","0","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","SWYEAR","Surplus, Year-End Closing Cancellation, Unavailable for Restoration","2021-10-01","","0","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0100","000","01","00220100","Compensation of Members and Related Administrative Expenses, Senate","Congress","SWYERV","Reversal of Surplus, Year End Closing Cancellation of Expired Account Balances","2021-10-01","","1","","00220100","00","","0100","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","AP","Appropriation - Definite - Regular","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APADV","Appropriation - Definite - Advance","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APCRREF","Appropriation - Reestimated Loan Subsidy (Credit Reform)","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APDF","Appropriation - Debt Forgiveness","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APDLA","Appropriation - Debt Liquidation Appropriation","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APIND","Appropriation - Indefinite - Regular","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APINDADV","Appropriation - Indefinite - Advance","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APINDPYA","Appropriation - Indefinite - PY Upward Adjustment","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APINDW","Appropriation - Indefinite - Withdrawn","2020-06-02","","0","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APINDYEC","Indefinite, Year End Closing Adjustment, Credit","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APINDYED","Indefinite, Year End Closing Adjustment, Debit","1987-10-01","","0","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APLAE","Appropriation - Loan Administrative Expense","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APLOCA","Appropriation - Liquidation of Contract Authority","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APLOD","Appropriation - Liquidation of Deficiency","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APLS","Appropriation - Loan Subsidy","2020-06-02","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APOTH","Appropriation - Other","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","APROP","Appropriation Warrants","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","AXFERC","Appropriation Transfer, increase","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","AXFERD","Appropriation Transfer, Decrease","1987-10-01","","0","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","BXFERC","Balance Transfer , Increase","1987-10-01","","1","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","BXFERD","Balance Transfer , Decrease","1987-10-01","","0","","00X0102","00","","0102","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","COLFNFAJ","Adjustments to Collections to a Non-Financing Account from a Financing Account, Credit Reform","1987-10-01","","0","","00X0102","00","","0102","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","COLL","Offsetting Collection","1987-10-01","","1","COLLAJ","00X0102","00","","0102","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0102","000","01","00X0102","Compensation and Mileage of the Vice President and Senators, Senate","Congress","COLLAJ","Adjustment to Offsetting Collections","1987-10-01","","0","","00X0102","00","","0102","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
